x_position,y_position,u_velocity,v_velocity,velocity_magnitude,correlation
1296.0,47.0,-0.07367982494463558,0.3508865541457325,0.35853882702454726,0.9305968951518897
1330.0,47.0,-0.06888968884178603,0.35557239657578016,0.3621843707773183,0.8894976410220792
1364.0,47.0,-0.05033165029460542,0.4201557268862133,0.42315967418536077,0.9294065348198367
1398.0,47.0,-0.04320792247760108,0.423073315592043,0.4252739763151218,0.8998242930028961
1432.0,47.0,-0.021361998796395696,0.3728861103233812,0.37349750503139645,0.9200641787276398
1466.0,47.0,-0.02555006312094414,0.35681335494958283,0.357726957323405,0.9072750780420799
1500.0,47.0,-0.06628758681622955,0.31711371049482273,0.3239678217812896,0.9279978296447785
1534.0,47.0,-0.07613244350351353,0.3089559337198773,0.3181979225804859,0.908973376279208
1568.0,47.0,-0.08892179257632438,0.30102608604323444,0.31388499434266626,0.9168037286455193
1602.0,47.0,-0.08384291248457815,0.304641535782787,0.31596850997843395,0.9172392266110586
1636.0,47.0,-0.04394742414619135,0.330452857070313,0.3333623656548801,0.9189483957868209
1670.0,47.0,-0.03857025432081213,0.329540149084052,0.33178965381203696,0.9401566278165235
1704.0,47.0,-0.04706389083549117,0.29852237171496837,0.30220955682258754,0.8969156870044056
1738.0,47.0,-0.048443317612816825,0.2947694945272635,0.29872363469467,0.9380115521991352
1772.0,47.0,-0.045985574274918645,0.3049655435454332,0.3084131251930689,0.8916791786293998
1806.0,47.0,-0.04492766059212277,0.30686892541961613,0.31014034254587214,0.9192414151224232
1840.0,47.0,-0.04089136134326512,0.3069007372106715,0.3096129292083248,0.8927390593174849
1874.0,47.0,-0.04060956444597555,0.30949195450127837,0.31214484878900883,0.9133151355762578
1908.0,47.0,-0.042607441273382944,0.32456617694718654,0.3273508779123361,0.8713556186767633
1942.0,47.0,-0.04404075192505047,0.32545690780632386,0.3284231822953091,0.9032963179404294
1976.0,47.0,-0.04925712496645599,0.3155814447545781,0.3194024305376337,0.8856735317876221
2010.0,47.0,-0.05032933386631208,0.3137084995846366,0.31772010411535284,0.882445825079744
38.0,81.0,-0.04429210494340036,0.0468446828383087,0.06446871233814837,0.9695491201153211
72.0,81.0,-0.0923797792494536,0.046413384099418024,0.10338387610134324,0.9772123296821438
106.0,81.0,-0.10021344794486493,0.045921181510011067,0.11023379726868496,0.9733404813849693
140.0,81.0,-0.09972033670845627,0.041949104071357775,0.10818443920286086,0.9752709734003615
174.0,81.0,-0.09755424431288456,0.041775376046027636,0.10612263013723788,0.9717030591054224
208.0,81.0,-0.08706644051536805,0.04695447216135993,0.09892061220983242,0.9747397816715969
242.0,81.0,-0.0866788546008531,0.04700187365625979,0.09860223101996649,0.969607564337224
276.0,81.0,-0.09125748875219337,0.04498243171177965,0.10174157663443996,0.9734298843261919
310.0,81.0,-0.09209272857231542,0.04505701290456334,0.10252416821304208,0.9757535426380617
344.0,81.0,-0.09367729287368282,0.048895047174809525,0.10567005648890604,0.9706245368861997
378.0,81.0,-0.09198551520067393,0.0489667581127712,0.10420690191541086,0.9737324009086832
412.0,81.0,-0.08554841763101274,0.04712995511542067,0.09767171764821042,0.9693645175383384
446.0,81.0,-0.08543514895487804,0.046564892614142775,0.0973008422425461,0.9541171236844769
480.0,81.0,-0.09380242185950065,0.042089836708770895,0.10281268745091104,0.9635622283641189
514.0,81.0,-0.09280685436008584,0.041961308536955566,0.10185216556533182,0.9557029078249083
548.0,81.0,-0.07523303122211414,0.04206704745325187,0.08619539122425135,0.9569003263559076
582.0,81.0,-0.0729473854347539,0.04257853738387779,0.08446450667302109,0.9512205400981086
616.0,81.0,-0.07181597396272513,0.04704887597644655,0.0858552901507057,0.9638324403025081
650.0,81.0,-0.07223721891250627,0.04727260700672767,0.0863302679795787,0.9562154143884677
684.0,81.0,-0.07558375805859652,0.04881338513444781,0.08997583592578834,0.9640542069116349
718.0,81.0,-0.07564722851358383,0.04843434649471818,0.08982421222675314,0.9531684713425133
752.0,81.0,-0.07357930393568908,0.04266407117286952,0.08505372970484121,0.9545103215368479
786.0,81.0,-0.07254994719410474,0.04275609963731964,0.08421151283561999,0.9515815914406043
820.0,81.0,-0.06825990770483814,0.04700792366069519,0.08288039506881449,0.95133598824542
854.0,81.0,-0.06719203079406796,0.04791402765468902,0.08252589319919708,0.9484416093313173
888.0,81.0,-0.06796144409396974,0.05301082171010511,0.08619109641789183,0.941634792330371
922.0,81.0,-0.06853525933467292,0.053092194554367034,0.08669407646817417,0.95029982699824
956.0,81.0,-0.07294887051879675,0.05089297747674628,0.08894736008683327,0.93407996815537
990.0,81.0,-0.07274887553066395,0.051198314518370334,0.08895878990014425,0.972962035006278
1024.0,81.0,-0.06248779847002936,0.05708492189742565,0.08463694976584513,0.9363426097769101
1058.0,81.0,-0.0601633848419381,0.05745829010976048,0.08319307650265463,0.9612227049006307
1092.0,81.0,-0.05548161035990805,0.052922508464266785,0.07667464372450025,0.9355201762112798
1126.0,81.0,-0.05572293363656369,0.05209849024534074,0.07628432354624864,0.9531017201164764
1160.0,81.0,-0.06355828969529358,0.04544596045210938,0.07813444509565261,0.9232665351767059
1194.0,81.0,-0.06616725718759801,0.045947769552285446,0.08055621298546545,0.9571847222545162
1228.0,81.0,-0.07355640797180968,0.05590934277862423,0.09239263912051116,0.9199818830726604
1262.0,81.0,-0.07442929879899084,0.055906920523944865,0.09308761615907965,0.9150671605270826
1296.0,81.0,-0.0725783816882574,0.047566660194774124,0.0867767748338891,0.9299551157425773
1330.0,81.0,-0.07486608591518719,0.04794157297216908,0.08890064813771609,0.8977160595581972
1364.0,81.0,-0.08634168784099093,0.0610226053974487,0.10572911343960024,0.9296992422123896
1398.0,81.0,-0.08547286362580385,0.06168144864446407,0.10540498813279627,0.9017399596465917
1432.0,81.0,-0.06413591276087252,0.05305393386694866,0.08323542037155103,0.9233711404680087
1466.0,81.0,-0.05860223371874557,0.05220819840739589,0.0784851436755549,0.9034532455636077
1500.0,81.0,-0.051800946204103526,0.04744068499927121,0.07024212853295737,0.9308131020304056
1534.0,81.0,-0.05175205099641945,0.04686386281622602,0.06981759391725019,0.9017356246280254
1568.0,81.0,-0.06253100142757063,0.04332084438204041,0.07607116206229404,0.9142810471425696
1602.0,81.0,-0.06297333139077071,0.04309689870636833,0.07630847360915301,0.9230470227356459
1636.0,81.0,-0.051021609548006955,0.04661131811196901,0.06910730509146225,0.9114095338129354
1670.0,81.0,-0.049452570394444686,0.04641288119648117,0.06782117854753177,0.9455670245134815
1704.0,81.0,-0.049975680234206975,0.04128080867919979,0.06482031919144184,0.890600509915122
1738.0,81.0,-0.050005574566042064,0.040853228952321394,0.06457200479705415,0.9432903133095853
1772.0,81.0,-0.049053419975147804,0.04156088156212323,0.06429265033795903,0.8998990341861305
1806.0,81.0,-0.04856541693904618,0.04164816389380996,0.06397788116364161,0.9206264016790736
1840.0,81.0,-0.04506383303538713,0.04217470348938866,0.06172077982542914,0.8875698514558541
1874.0,81.0,-0.04424525493878158,0.042477293706607425,0.061334843810310354,0.9166443684431238
1908.0,81.0,-0.043332142333365985,0.045416970689578,0.06277241261746339,0.886289139142511
1942.0,81.0,-0.04271509580417929,0.04559220810528893,0.06247582612079803,0.8916755040963734
1976.0,81.0,-0.04025415758857086,0.04420798892093053,0.05978915861256632,0.8827436009421874
2010.0,81.0,-0.03990216557619873,0.044130130300576005,0.05949496800584227,0.8931706990521439
38.0,115.0,-0.040177713922537536,0.003696997494444001,0.040347447087953306,0.9665891165117073
72.0,115.0,-0.0977998806542239,0.0006799137546557507,0.09780224403710892,0.9760615589757392
106.0,115.0,-0.10674788732673533,0.0005381925726240808,0.10674924402526985,0.9740003005569898
140.0,115.0,-0.10472845762135038,0.0014816788717655703,0.10473893835640125,0.9737399627721159
174.0,115.0,-0.10284504352212137,0.0009645801962873498,0.10284956680522339,0.9685681008670316
208.0,115.0,-0.0972382923025129,-0.0014535720039239393,0.09724915609649028,0.9747104676313246
242.0,115.0,-0.09776471088316055,-0.0019971432089998004,0.09778510763436947,0.9653699305599275
276.0,115.0,-0.10360114918097535,-0.0009390446740432341,0.1036054048615156,0.9718511351102966
310.0,115.0,-0.10340208528607828,-0.0008802403711780267,0.10340583186948625,0.9765832988890885
344.0,115.0,-0.0960508816597143,-0.0008395185636970854,0.09605455043373652,0.9652695313454159
378.0,115.0,-0.09334824666876748,-0.0012010978834361204,0.09335597352209794,0.9729873564039575
412.0,115.0,-0.08790749409737225,-0.0019859979986434502,0.08792992497739409,0.9665782670556307
446.0,115.0,-0.08741778467892182,-0.0019871656474039607,0.08744036771126114,0.9587694201293269
480.0,115.0,-0.09114154391414936,-0.0031150608589472213,0.09119476208209416,0.96373486899245
514.0,115.0,-0.09008374171359243,-0.0023599242298746005,0.0901146478853021,0.9570278279922887
548.0,115.0,-0.0767495804855393,0.0007992865982737947,0.07675374234376103,0.95859799023728
582.0,115.0,-0.07493385410424758,0.0008818141706709035,0.0749390424755231,0.9477458165672937
616.0,115.0,-0.0731663667164467,-0.0008591200880269811,0.0731714104402205,0.9588461379524095
650.0,115.0,-0.07349321011842698,-0.0017909096359121784,0.07351502765309458,0.9551087804433321
684.0,115.0,-0.07724057645233114,-0.0020698987203037963,0.07726830612483185,0.9557483237430314
718.0,115.0,-0.07738633099008772,-0.0017266027420663808,0.07740559011554865,0.9567725857535659
752.0,115.0,-0.07583545539730059,-0.0008976815734934748,0.07584076824191166,0.9499864286453186
786.0,115.0,-0.07475399143500751,-0.00026520596816529123,0.07475446187132061,0.9539623941175623
820.0,115.0,-0.06951261407014249,0.000988265173783633,0.06951963882902647,0.9514061756202569
854.0,115.0,-0.06820478616784274,0.0008850214847852029,0.06821052792076664,0.9463258804945849
888.0,115.0,-0.06823926536844929,0.0018133078435433843,0.06826335344356516,0.9437008855261312
922.0,115.0,-0.0685888686611209,0.0017028931381210322,0.06861000473147012,0.9723667637397753
956.0,115.0,-0.0724215627893281,0.0015297341338311092,0.07243771699445531,0.935101537877001
990.0,115.0,-0.07285176136419258,0.0014999845606932134,0.07286720172716653,0.9705356281307279
1024.0,115.0,-0.06757349766533982,0.002846299728699036,0.0676334163625739,0.9388974282563036
1058.0,115.0,-0.06556923526639491,0.0032333153769535756,0.06564890663024549,0.9548414142198632
1092.0,115.0,-0.05859030053725435,0.004086528209580139,0.058732640242487665,0.9380970459001552
1126.0,115.0,-0.05861990131951962,0.004964854194211542,0.05882977654113602,0.9668733826918641
1160.0,115.0,-0.06689462403848445,0.004984113902550419,0.06708004261062882,0.9303183870921613
1194.0,115.0,-0.06916663871958194,0.005073588216443463,0.06935247082228005,0.9510777212683693
1228.0,115.0,-0.0727228024506771,0.006229636447017963,0.07298913868886399,0.9218416479884614
1262.0,115.0,-0.07329422687748084,0.006022024840308425,0.07354120257886002,0.9170667095665389
1296.0,115.0,-0.07298694719114145,0.0043920624248296545,0.07311897614590943,0.932881568271092
1330.0,115.0,-0.07575247537502292,0.0042005102051886675,0.0758688461189924,0.9092235245822939
1364.0,115.0,-0.08908107083953028,0.005934472607293488,0.08927852567691813,0.9351023205573101
1398.0,115.0,-0.08885958776360008,0.006040164648701518,0.08906463903536783,0.9030405010234374
1432.0,115.0,-0.07049333025353467,0.005660409300278339,0.07072022231074068,0.925596905645806
1466.0,115.0,-0.06464446654644285,0.006777579144822477,0.06499878948210114,0.9039110793592254
1500.0,115.0,-0.0530604289929582,0.008280073134640291,0.053702595244845955,0.9241129356152332
1534.0,115.0,-0.05177947508884,0.008592591182027166,0.05248758580557172,0.8957751718080413
1568.0,115.0,-0.05864983697838564,0.006076957046829268,0.05896382606768509,0.9179471214547111
1602.0,115.0,-0.05951133002453011,0.005231470135116454,0.059740829263269804,0.9279816784733541
1636.0,115.0,-0.053830969854781474,0.0040905986428195875,0.05398616779104652,0.9024842928252955
1670.0,115.0,-0.05306269657015789,0.004042192976925141,0.053216436289546386,0.94117545438209
1704.0,115.0,-0.05309474691687064,0.004658643336461396,0.053298734580690565,0.8941975880176873
1738.0,115.0,-0.05267088243641983,0.004685451076425596,0.05287887393298705,0.9465850700332534
1772.0,115.0,-0.049366782675212446,0.002841820856849288,0.04944851036668425,0.8959752061873805
1806.0,115.0,-0.048649590860505076,0.002605017546487463,0.04871928578409218,0.9162336056582472
1840.0,115.0,-0.04574858287316434,0.0034846737082848064,0.045881104888134475,0.890649604157124
1874.0,115.0,-0.045259498430767785,0.0035935114607569697,0.04540193302958877,0.9114580662423633
1908.0,115.0,-0.045609915117461854,0.0044741421918059465,0.04582883705020861,0.898654592161027
1942.0,115.0,-0.04466783741215297,0.0045607852564702326,0.04490007195132508,0.8953181073608393
1976.0,115.0,-0.038488086877752646,0.004515540195247928,0.03875207007069861,0.8753409993785002
2010.0,115.0,-0.03757247092359133,0.004656759320059749,0.0378599521746803,0.9007276092759028
38.0,149.0,-0.04421846837603431,0.015321957534509892,0.04679781328450798,0.9699367301990434
72.0,149.0,-0.09923994920654769,0.00958240607129767,0.09970150462572472,0.9741005389945371
106.0,149.0,-0.10956815640402823,0.009099239075755525,0.10994533664296703,0.9774187656260296
140.0,149.0,-0.11855210060912344,0.01191288813861433,0.11914913957993513,0.9752321086172141
174.0,149.0,-0.12089983813905228,0.012520158237944463,0.12154639124364083,0.9673195329940204
208.0,149.0,-0.12561407069847838,0.012856053167735852,0.12627023742946702,0.9708531937432767
242.0,149.0,-0.12571775159830859,0.012676356250052196,0.12635522575149893,0.9641973898123567
276.0,149.0,-0.12069391886697846,0.011825445595014618,0.12127185664856224,0.971462037636651
310.0,149.0,-0.11741664728132133,0.012359419658652884,0.11806533916897421,0.9748884576926716
344.0,149.0,-0.10440869365447085,0.016481272039538045,0.1057015025374493,0.9682340175477208
378.0,149.0,-0.1032585733139524,0.016720201302446027,0.10460352811653725,0.9697864558799775
412.0,149.0,-0.10916247718795774,0.014210663398107407,0.11008355635618657,0.9723565493116937
446.0,149.0,-0.10992336678634085,0.013903908220799585,0.1107992113214568,0.9607975532860991
480.0,149.0,-0.10681092496902816,0.014276164431046798,0.10776076541859589,0.9663726990672027
514.0,149.0,-0.10307074304189281,0.014732054129752498,0.10411825723709484,0.9544647339239508
548.0,149.0,-0.08382651878034011,0.01633949472822519,0.08540412366393331,0.9590549994903866
582.0,149.0,-0.07981803433394785,0.01590413313709597,0.0813871000575506,0.950265682305267
616.0,149.0,-0.07469878650016727,0.012693663000565014,0.07576963629957244,0.9516733096053451
650.0,149.0,-0.07529395188985928,0.012546908347769626,0.0763321956993232,0.9590863868138291
684.0,149.0,-0.08372705394828882,0.01579236073329775,0.08520339324457842,0.9483842832939767
718.0,149.0,-0.08535097680944174,0.016349889000130673,0.08690286596334125,0.9611069874390553
752.0,149.0,-0.08722007317140403,0.01573084182689554,0.08862731265590691,0.9508791512444816
786.0,149.0,-0.0861713950493924,0.01560743756774242,0.0875734059643076,0.9540315335823637
820.0,149.0,-0.0782287004089135,0.015420914987504041,0.07973414693040473,0.9509066745030565
854.0,149.0,-0.07972952221457102,0.015342046364892852,0.08119221082854128,0.9639670375350338
888.0,149.0,-0.09597814378234076,0.015971386893886226,0.09729794079639033,0.9399571031330364
922.0,149.0,-0.09777293471867222,0.016269939374845648,0.09911739348249073,0.9687248012424065
956.0,149.0,-0.09210960264496956,0.01789357868869334,0.09383154617559408,0.9343935972135385
990.0,149.0,-0.0902464157986917,0.018153767103493087,0.09205419504052066,0.9569406544129331
1024.0,149.0,-0.08461081648262143,0.01851775882412132,0.08661349581747735,0.9340379428196652
1058.0,149.0,-0.08451287314552802,0.01901856325437595,0.08662639017974148,0.9632466330019425
1092.0,149.0,-0.08774100166386004,0.021534678121521277,0.09034503713417255,0.9352557542926064
1126.0,149.0,-0.08869634544055614,0.022199249788248086,0.091432206501164,0.9623619972317944
1160.0,149.0,-0.08968378659532728,0.02229641905194602,0.09241380784610158,0.9288570095812949
1194.0,149.0,-0.0877890270415024,0.022224163658916996,0.0905584160596461,0.9306523696819491
1228.0,149.0,-0.07641994779773352,0.02203874195790741,0.07953436092969846,0.9195762390761013
1262.0,149.0,-0.07477562914351957,0.02186848686733631,0.07790780083968507,0.9225675824980536
1296.0,149.0,-0.076954010663304,0.02099284101074959,0.07976602742314873,0.9344017363472904
1330.0,149.0,-0.07615342085087122,0.020393327158126338,0.07883673826248953,0.9113571016665334
1364.0,149.0,-0.06988800938221545,0.01791272838150855,0.07214706988837688,0.934786178511662
1398.0,149.0,-0.0682414505132911,0.01742595544633219,0.07043123945647636,0.9105845116021292
1432.0,149.0,-0.06458571253336792,0.017727804622005995,0.06697454232884952,0.9253306871155297
1466.0,149.0,-0.06638761731877485,0.018271269758844518,0.06885604571760247,0.9058150683395668
1500.0,149.0,-0.0776809243314312,0.01996811109553581,0.08020630564805488,0.9210973323654571
1534.0,149.0,-0.07758935641952228,0.020307396322128204,0.08020285889530154,0.907738990795115
1568.0,149.0,-0.06598686636719121,0.019545793926219912,0.06882081511554339,0.9252393605369521
1602.0,149.0,-0.0637014897260234,0.019144404739345425,0.06651607344197744,0.9324473971857109
1636.0,149.0,-0.06160730378161488,0.017873880117064655,0.06414776278000175,0.8963129679084069
1670.0,149.0,-0.06278169784390245,0.018207210443336893,0.06536852527242007,0.942905215791448
1704.0,149.0,-0.06936438868804483,0.021185995609331272,0.0725276831839041,0.8980750663947858
1738.0,149.0,-0.06753068366835,0.021047118036118292,0.070734534806847,0.9338499083508098
1772.0,149.0,-0.05046225652858992,0.01688952056792529,0.05321367530035477,0.8869120138092516
1806.0,149.0,-0.04739652415437644,0.0162982275866543,0.050120482084500824,0.9068454113605823
1840.0,149.0,-0.046769430306832026,0.017340933947963183,0.04988073376979573,0.9168275934231029
1874.0,149.0,-0.04859280528773942,0.017981118934615306,0.05181294591000339,0.9155324289981309
1908.0,149.0,-0.05739302333868979,0.02058111062732279,0.06097164293841433,0.9008052255675636
1942.0,149.0,-0.055979768923931576,0.020650515194216696,0.059667229754391565,0.9071389449061147
1976.0,149.0,-0.038617763772259076,0.01849842070643859,0.04281965958998742,0.8744643297091798
2010.0,149.0,-0.03538228271078295,0.01814646904452726,0.039764308979407095,0.9044039789022552
38.0,183.0,-0.0464610817527558,0.020054392220025755,0.050604454003090354,0.9800230264273022
72.0,183.0,-0.09891071241682926,0.015257991446767052,0.10008064415157568,0.9751739946461047
106.0,183.0,-0.1087722444277215,0.014783570121664438,0.10977228750183791,0.9778775386878004
140.0,183.0,-0.1175261851337731,0.017011485241910457,0.1187509781948496,0.974952007724847
174.0,183.0,-0.12002426784866752,0.017640380037770416,0.12131367557075193,0.9673071600166878
208.0,183.0,-0.1256329919565918,0.01845957097522883,0.12698190591007277,0.9702441670332911
242.0,183.0,-0.12554136327464474,0.018387350789792912,0.12688076513768043,0.9629570300139784
276.0,183.0,-0.1190152731745393,0.01739759202528816,0.1202801374171504,0.9713292691927387
310.0,183.0,-0.11573635015648356,0.01797622223896153,0.1171240680369697,0.9700608897830766
344.0,183.0,-0.10366180687523031,0.022531551222931292,0.10608223699163363,0.9772444497887661
378.0,183.0,-0.10313661468656082,0.022902444092140626,0.10564886764370804,0.9644617618513288
412.0,183.0,-0.11117687354712562,0.020457735561560563,0.11304342597435864,0.9718832902854345
446.0,183.0,-0.11151587494320092,0.020091108632218274,0.11331126603484414,0.9606781796054562
480.0,183.0,-0.10445455769549244,0.020529804627978907,0.10645293561675011,0.9683751909199297
514.0,183.0,-0.1006369152182909,0.02075176384065236,0.10275419410978648,0.9526091360743857
548.0,183.0,-0.08575230885563467,0.021600911037033762,0.08843109086572441,0.9572921582072114
582.0,183.0,-0.08210605439733844,0.021293355375014995,0.08482223265055795,0.9547537164139444
616.0,183.0,-0.07512147529754713,0.01952090342128816,0.0776163753422127,0.9480672077105448
650.0,183.0,-0.0758149929984382,0.019701206515418956,0.0783329477392267,0.96476410431752
684.0,183.0,-0.08661372624224076,0.022887834844844742,0.08958677668858676,0.9535212714459083
718.0,183.0,-0.08873953305133672,0.023313362038941576,0.09175084509544336,0.9592027017692203
752.0,183.0,-0.0916696769097241,0.022437315632861533,0.09437564726952528,0.9544877290443887
786.0,183.0,-0.09051172957780228,0.022155873241899837,0.09318398955977546,0.9503886487814878
820.0,183.0,-0.08158407482396526,0.021493467181308255,0.08436782796988636,0.9460392944898605
854.0,183.0,-0.08336711441370201,0.021513214620494773,0.08609816588624146,0.9673235688836764
888.0,183.0,-0.1023547463497772,0.022453296048495965,0.10478857095966447,0.9377289929837933
922.0,183.0,-0.1043322372527632,0.022896738507370343,0.10681515044431554,0.9656023209267413
956.0,183.0,-0.09649931642507507,0.02499866895191319,0.0996847607203534,0.9313924665719184
990.0,183.0,-0.09414779316460428,0.025337107138119718,0.09749756897427579,0.9471080181327048
1024.0,183.0,-0.0883474880406614,0.025355414358942594,0.09191395802819333,0.9265657454038811
1058.0,183.0,-0.08845472556949953,0.025765758930899194,0.0921309546724698,0.960601238475958
1092.0,183.0,-0.09319457928135176,0.027843501300975616,0.09726505113413343,0.9304141461826291
1126.0,183.0,-0.09397841632436457,0.02820733775771563,0.09812031715304147,0.9494115996886578
1160.0,183.0,-0.09106642787587962,0.027892572239809923,0.09524226935676093,0.9209783104699245
1194.0,183.0,-0.0884547216050943,0.027799631462066838,0.09272031753430028,0.9337694046644113
1228.0,183.0,-0.07557178514397067,0.02767104306946515,0.0804784526093703,0.919372458903428
1262.0,183.0,-0.07388530665122589,0.027514797881437417,0.07884226430920181,0.9196553904158585
1296.0,183.0,-0.07647212683118777,0.026359779703468242,0.08088772569494487,0.9325364778278402
1330.0,183.0,-0.07528332603682655,0.02570408198973492,0.0795504808917089,0.9131321994120526
1364.0,183.0,-0.06621913104442924,0.02259662810723745,0.06996842800932493,0.9296063716175106
1398.0,183.0,-0.06442615315990965,0.022186422950708,0.06813931738968214,0.918982203274122
1432.0,183.0,-0.06376792218186106,0.02325914095550637,0.06787735658804048,0.9224135840779787
1466.0,183.0,-0.06658162725255466,0.023583314354737393,0.07063487667967215,0.9095873905744838
1500.0,183.0,-0.08200383251804112,0.02451243351465797,0.08558906439760552,0.9260717103509664
1534.0,183.0,-0.08221443263450798,0.024642974449688892,0.0858282536414558,0.9241306488216827
1568.0,183.0,-0.06775775410626744,0.02401571524189494,0.07188788368080665,0.9201730049298079
1602.0,183.0,-0.06494067469231492,0.023822357762579873,0.06917221956003307,0.936592568550346
1636.0,183.0,-0.062140350472002406,0.023401623148435097,0.06640074640216526,0.8983573426970273
1670.0,183.0,-0.0633473980086818,0.023771800302347088,0.06766085518292694,0.9388803870817545
1704.0,183.0,-0.07108716903744043,0.026324672699303893,0.07580484149764516,0.9001566606013558
1738.0,183.0,-0.06937046785214285,0.02614781640300213,0.07413481039747988,0.9210146760795165
1772.0,183.0,-0.05181284711720914,0.02258535214088549,0.05652140530559275,0.918134231995184
1806.0,183.0,-0.048699156003956925,0.02203597733284049,0.05345270893519985,0.9120413385876197
1840.0,183.0,-0.0484148196443151,0.02253960740984994,0.05340438805362085,0.9155109328298926
1874.0,183.0,-0.05003605303806252,0.023151707774660458,0.055132641660916984,0.921019213066948
1908.0,183.0,-0.057251242415892176,0.025821231879109032,0.06280478304968475,0.8948219056166774
1942.0,183.0,-0.05590033788342074,0.02584823276848536,0.06158716516234859,0.9123007955590675
1976.0,183.0,-0.040572728073427024,0.023176874643460868,0.04672594334584324,0.8863347359679082
2010.0,183.0,-0.03765971695974498,0.022727815477444548,0.04398645107149327,0.9083541020577385
38.0,217.0,-0.05428794996536137,0.03002991497077163,0.06204012656816033,0.9830204575290451
72.0,217.0,-0.09742700720728745,0.032230960782624274,0.10261996183170165,0.9785715904112139
106.0,217.0,-0.10302440604196969,0.03239038002180432,0.10799613399681278,0.9722654156819958
140.0,217.0,-0.09881135697072597,0.030686192563208405,0.10346654860592647,0.9745299859258031
174.0,217.0,-0.09766585533536179,0.03017782111954526,0.10222191636782735,0.9682446981076969
208.0,217.0,-0.09742697289010495,0.029543295965268095,0.10180776681089057,0.9726448050883034
242.0,217.0,-0.09697373250946194,0.029557313073284654,0.1013782005804445,0.9680255531298367
276.0,217.0,-0.09458947876965428,0.03044635468095535,0.09936875770217422,0.9757447345631428
310.0,217.0,-0.09404415306725411,0.030891807412700846,0.09898791083440704,0.9663679360250981
344.0,217.0,-0.09097168620016388,0.03296049577878791,0.09675867905301612,0.9765093005612597
378.0,217.0,-0.09218212525838906,0.03334453535498446,0.09802755865160134,0.9682521950275649
